 -3.249 -0.915 -6.549 -5.577 10.211 -0.041 -3.965 5.207 -0.911 -7.836 +1
 5.191 6.167 -7.047 -9.895 0.665 0.546 1.352 5.773 -0.029 -5.556 +1
 -2.959 -9.453 -6.481 8.026 -0.529 4.413 -5.293 3.165 2.229 -11.325 +1
 3.626 6.115 1.207 4.291 -6.699 -7.621 -1.535 -7.210 4.938 5.219 +1
 -4.650 0.542 2.459 7.701 5.423 0.505 1.665 -8.834 -0.976 -7.722 -1
 -3.955 2.397 0.266 9.077 3.636 -1.677 1.649 -6.768 -2.330 -8.549 -1
 -8.819 -1.605 -4.140 4.988 -6.863 -3.568 0.397 4.664 5.731 -2.408 +1
 4.916 6.910 -8.017 -9.443 1.800 0.296 0.339 4.603 1.225 -4.997 -1
 -10.791 0.246 -10.659 4.901 1.168 -1.746 -5.982 8.414 -3.182 -0.838 +1
 -7.895 0.639 -10.262 2.478 -0.674 -3.111 -6.627 8.107 -4.353 -1.397 -1
 -0.770 5.931 7.932 1.505 7.155 -0.092 7.127 -2.159 10.771 -3.074 -1
 -5.626 2.599 0.068 8.718 4.228 -0.674 1.307 -7.047 -1.415 -9.168 +1
 0.891 -5.484 6.637 2.720 -1.019 -3.543 -3.921 -0.897 -9.728 -4.806 -1
 8.535 6.167 3.994 -5.313 -5.637 9.061 -2.521 -2.764 2.235 -12.641 +1
 4.280 5.218 3.566 -5.915 -4.272 8.280 -3.916 -3.052 3.816 -8.616 +1
 -4.759 2.619 -1.060 7.965 5.833 -4.019 1.570 -7.312 -0.249 -7.866 -1
 3.132 6.571 1.362 1.703 -6.748 -7.654 -1.628 -6.511 4.822 6.550 -1
 6.782 6.938 5.336 -4.787 -4.603 7.569 -4.233 -0.615 3.159 -10.304 -1
 -0.583 6.900 7.912 3.730 7.027 1.934 5.372 -3.433 10.812 -2.200 -1
 4.840 7.431 -7.744 -9.574 0.965 0.240 0.591 4.692 3.116 -6.623 -1
 -4.420 1.819 2.501 8.220 4.367 -2.095 0.769 -7.181 -0.567 -6.660 -1
 -0.795 -1.118 -7.311 -5.878 8.168 0.979 -3.316 4.087 -0.988 -8.003 +1
 5.659 4.140 -6.471 -10.457 1.824 -0.334 0.099 2.734 1.224 -6.261 -1
 7.974 5.180 4.776 -7.408 -5.707 7.341 -5.293 -1.798 3.771 -8.300 +1
 -2.679 0.729 -4.449 -5.961 8.414 1.169 -5.426 4.117 -1.174 -7.767 +1
 -0.427 5.178 9.514 0.148 6.685 0.719 4.482 -2.980 8.438 -3.062 +1
 -1.967 -0.026 -6.229 -5.985 9.445 1.692 -3.345 3.132 -1.094 -8.401 +1
 3.131 -5.369 2.640 2.675 -0.893 -2.043 -3.904 -0.563 -10.155 -5.159 +1
 2.332 5.231 1.006 3.158 -6.437 -7.038 0.362 -6.965 4.354 8.201 -1
 -7.347 -1.180 -10.294 5.292 1.245 -2.057 -6.797 8.518 -0.452 0.238 -1
 -3.133 -8.588 -3.362 8.571 0.257 4.284 -4.388 4.049 0.243 -10.081 +1
 -8.778 -1.450 -9.743 6.791 2.364 -1.851 -5.703 7.911 -4.481 -0.180 +1
 -9.865 -0.119 -7.887 4.480 3.787 -2.222 -6.296 7.716 -4.788 1.710 -1
 -1.084 5.909 8.700 1.866 6.083 0.312 4.922 -2.853 9.602 -2.491 +1
 -0.652 6.175 8.262 3.616 7.318 0.034 6.869 -3.246 8.962 -3.962 +1
 -9.141 -2.324 -1.272 6.891 -7.169 -5.010 1.881 5.505 5.182 -1.413 +1
 3.826 6.812 -7.423 -9.002 5.015 1.454 0.677 4.932 -0.557 -7.331 +1
 2.853 -6.336 6.125 4.319 -0.066 -2.087 -3.725 -1.454 -9.157 -5.885 -1
 5.411 5.431 -6.787 -9.601 2.823 -0.167 0.352 5.524 1.936 -7.719 +1
 7.854 5.357 -6.846 -9.678 4.764 -0.284 0.754 3.434 3.365 -6.610 +1
 6.532 5.439 -6.322 -9.672 2.431 -0.004 0.321 3.740 2.993 -6.737 -1
 -4.732 -6.321 -4.680 8.078 -0.217 2.704 -4.915 2.855 1.712 -9.608 +1
 0.064 5.604 6.813 1.402 5.402 0.742 4.310 -2.100 10.459 -2.290 -1
 -8.589 -1.728 -2.947 5.245 -7.021 -3.864 -1.232 6.449 5.548 -0.650 +1
 6.578 4.353 -7.620 -9.929 4.814 0.504 0.980 4.633 1.697 -5.866 +1
 1.573 4.288 -0.448 -0.420 -6.488 -3.770 -3.418 -4.929 6.407 5.994 -1
 -4.954 1.338 0.702 8.589 5.902 0.026 1.801 -6.844 -1.330 -8.314 -1
 -2.014 5.196 9.231 -0.425 6.895 -1.635 6.785 -2.817 10.101 -0.401 +1
 -0.010 -4.977 4.682 3.681 1.037 -1.826 -3.418 -1.740 -8.810 -6.386 +1
 -8.138 -0.487 -9.604 3.637 0.569 -1.899 -5.892 8.035 -3.460 -0.107 +1
 5.045 6.222 -7.199 -9.585 3.124 0.082 0.817 3.374 1.952 -6.567 +1
 -4.948 0.852 0.183 8.077 4.751 0.701 2.380 -6.599 1.134 -9.094 -1
 -8.740 -0.320 -2.992 4.478 -6.718 -5.079 2.312 7.159 4.796 -2.332 +1
 2.682 7.610 -7.683 -10.276 3.099 -1.305 1.073 4.170 0.236 -7.140 +1
 3.917 3.505 0.877 5.224 -6.773 -3.140 -1.477 -5.889 6.423 7.597 +1
 -8.157 -1.596 -4.363 6.037 -7.769 -6.663 0.969 7.091 3.800 -1.250 +1
 -9.408 -1.456 -2.715 5.103 -9.686 -6.715 0.728 7.079 4.798 0.251 +1
 -3.641 -7.252 -3.941 7.945 2.431 4.446 -3.981 3.368 2.845 -9.809 -1
 4.812 2.337 -0.376 2.483 -7.404 -5.820 -0.191 -6.761 5.570 5.013 +1
 -5.500 3.374 1.294 7.357 5.001 -1.921 0.990 -7.808 -1.066 -10.102 -1
 2.575 2.171 2.455 5.891 -7.370 -7.409 -0.026 -7.493 7.370 6.980 -1
 -2.153 0.232 -7.624 -5.311 7.312 -0.809 -5.160 4.234 1.726 -6.618 +1
 6.913 4.938 4.720 -5.212 -4.812 8.178 -3.251 -2.130 2.856 -8.222 +1
 -0.411 -4.961 6.381 1.425 0.344 -1.397 -2.604 -0.851 -9.382 -6.602 -1
 -2.061 -0.285 -7.629 -4.463 6.703 0.323 -2.274 3.681 -0.086 -7.429 +1
 -6.239 -6.682 -5.617 6.685 2.339 2.792 -3.935 3.833 1.666 -10.045 +1
 4.211 7.745 -8.556 -9.207 2.470 0.298 2.335 2.817 2.374 -6.429 +1
 6.645 6.441 3.767 -5.465 -5.385 6.789 -4.180 -1.660 2.092 -8.242 +1
 6.610 5.905 3.981 -7.357 -5.514 8.624 -3.720 0.211 1.955 -8.851 +1
 -3.248 -6.134 -3.858 7.747 2.178 8.041 -4.551 4.052 2.187 -10.626 +1
 -2.236 -1.124 -5.879 -6.315 9.215 -1.938 -3.013 2.736 -0.864 -7.738 +1
 -4.392 -0.150 -10.347 5.617 1.046 -0.959 -6.793 8.693 -4.790 0.188 +1
 6.872 5.701 4.602 -6.117 -4.664 10.661 -3.108 -3.640 2.973 -10.674 -1
 -1.755 5.482 6.142 1.632 7.135 1.635 6.834 -1.858 11.811 -2.227 +1
 -6.256 0.388 -10.079 3.799 2.087 -2.341 -7.282 8.459 -3.679 0.412 -1
 -1.276 6.384 6.348 -0.051 6.124 1.466 4.638 -3.209 10.863 -2.389 -1
 5.926 6.444 3.945 -4.608 -3.603 10.439 -2.594 -2.331 2.904 -10.766 +1
 -8.550 -0.834 -10.248 4.996 0.687 -0.991 -7.671 8.352 -3.443 0.178 +1
 -1.155 5.956 7.357 0.185 7.220 1.703 6.063 -3.769 9.618 -1.495 +1
 6.997 5.400 5.012 -5.799 -4.046 10.910 -2.945 -2.216 2.397 -6.441 +1
 -5.065 2.099 0.535 7.544 4.438 -4.473 1.442 -6.602 -0.941 -7.318 -1
 -1.420 6.415 8.903 1.041 7.208 1.580 5.844 -4.193 10.135 -1.924 +1
 6.961 6.230 -7.001 -9.252 2.884 0.693 1.736 4.750 3.741 -5.074 -1
 1.351 -5.987 3.332 2.113 0.213 -2.929 -3.772 -0.380 -7.765 -5.345 +1
 -1.127 5.672 9.248 1.263 7.302 1.712 6.765 -2.418 8.386 -2.086 +1
 -2.630 -0.051 -4.637 -5.768 8.618 -0.928 -4.783 3.790 -1.481 -6.270 -1
 -8.283 -1.071 -2.014 3.774 -6.100 -5.396 -0.413 4.315 4.053 0.214 +1
 -2.992 1.554 3.113 8.568 4.967 -3.031 2.420 -7.111 -2.040 -7.763 -1
 -7.837 0.615 -8.344 4.497 -1.297 -2.420 -4.729 8.042 -5.784 1.819 +1
 -0.243 -5.611 6.342 1.267 -1.072 -0.712 -4.068 -1.872 -8.461 -7.084 +1
 -6.084 1.042 -0.040 7.162 4.647 -0.347 0.560 -8.214 -1.619 -7.271 -1
 -3.540 -8.169 -4.066 8.252 2.373 4.306 -3.494 2.693 0.979 -9.578 +1
 6.916 6.541 -6.625 -10.379 3.221 -0.509 1.724 4.288 1.466 -6.120 +1
 -4.577 1.145 0.018 8.636 4.904 -1.771 2.728 -7.585 -0.765 -8.252 -1
 -2.088 5.420 8.673 2.062 6.167 2.134 4.895 -3.544 9.727 -2.450 +1
 -8.332 -2.237 -1.628 4.356 -6.523 -5.951 4.414 6.667 4.411 -2.119 +1
 4.118 6.508 -8.193 -10.069 0.924 0.272 0.214 2.981 2.223 -7.489 -1
 -3.778 2.341 -0.524 8.103 4.319 -2.082 1.083 -8.321 -1.278 -8.798 -1
 -7.499 -1.619 -5.535 5.272 -7.705 -4.910 1.819 6.528 4.041 -1.326 +1
 -4.127 -8.291 -5.695 8.201 0.255 4.760 -4.044 3.385 2.516 -9.594 +1
 6.700 6.428 3.379 -5.159 -6.715 8.083 -3.434 -2.235 2.929 -9.637 +1
 -8.896 -0.723 -10.147 5.064 2.771 -0.994 -7.294 8.339 -3.044 1.959 +1
 -2.081 5.609 9.552 0.565 6.738 1.296 7.947 -2.530 8.325 -3.514 +1
 -4.579 1.811 0.125 8.145 4.920 -1.556 1.678 -7.921 -1.772 -7.744 -1
 3.338 3.986 1.646 3.777 -6.921 -4.542 0.766 -6.226 6.967 6.841 -1
 -3.681 -2.079 -6.780 -5.467 9.234 -1.248 -3.114 6.309 -1.221 -8.676 -1
 -7.764 0.769 -10.165 4.007 3.064 -2.622 -5.701 9.786 -4.234 -0.198 -1
 -0.103 4.958 7.498 -0.883 6.983 0.276 6.726 -3.949 10.369 -2.753 +1
 -1.282 5.773 5.468 0.110 7.565 0.387 4.910 -3.717 9.294 -2.532 -1
 -3.644 2.526 1.554 7.596 4.930 -1.231 0.818 -7.979 -1.956 -7.666 +1
 2.139 5.779 1.790 4.460 -6.577 -6.135 0.490 -6.959 7.422 5.758 -1
 -1.808 0.114 -7.154 -6.344 9.181 -1.016 -4.927 3.439 -0.777 -7.513 +1
 2.854 -5.731 5.084 1.759 -1.098 -3.791 -2.922 -0.496 -8.222 -6.198 -1
 6.471 6.798 4.050 -4.488 -5.648 11.293 -4.320 -2.142 1.470 -9.715 +1
 -5.485 -0.627 -9.876 3.538 1.541 -2.476 -4.259 7.926 -4.939 2.149 +1
 0.916 -5.387 5.192 0.723 -1.094 -0.188 -1.759 -1.139 -8.333 -5.284 +1
 -5.212 1.695 0.940 8.174 4.717 -1.298 1.289 -5.919 -0.446 -8.292 +1
 8.011 6.266 2.979 -4.359 -5.176 13.096 -4.099 -3.256 2.077 -9.859 +1
 -3.767 3.225 -2.110 7.279 3.848 -1.321 1.645 -8.115 0.427 -8.156 -1
 1.888 -5.258 7.152 0.850 -1.702 -1.501 -3.574 -0.168 -8.261 -5.569 -1
 9.239 5.532 4.031 -5.931 -4.377 10.680 -3.779 -2.304 2.012 -10.972 +1
 -2.322 6.891 6.215 1.403 6.963 0.839 6.151 -1.961 9.993 -3.200 +1
 -1.789 0.868 -5.404 -6.718 7.999 -0.144 -5.168 4.204 -1.345 -6.917 -1
 -7.952 0.002 -9.189 5.021 -0.484 -2.360 -6.115 8.219 -6.282 -1.265 +1
 -0.618 5.592 6.800 1.547 6.485 2.449 6.361 -2.989 10.185 -2.822 -1
 7.707 5.983 4.693 -6.202 -4.484 8.751 -2.613 0.363 1.905 -8.644 -1
 -9.597 -0.306 -9.028 4.716 -0.849 -1.641 -6.569 8.838 -2.019 1.103 -1
 7.175 5.759 -7.950 -8.947 2.314 -0.005 1.227 5.692 2.410 -5.556 +1
 4.042 3.199 2.770 5.799 -6.211 -8.208 0.108 -6.156 5.386 6.490 +1
 -6.662 0.013 -9.189 2.850 1.247 -1.528 -6.067 7.850 -3.120 -1.400 +1
 1.866 -5.467 5.208 3.228 -1.233 -6.272 -2.764 -0.942 -9.654 -5.125 -1
 6.178 6.683 -6.793 -10.433 2.630 1.573 3.203 3.560 1.192 -6.760 +1
 4.404 6.471 -8.628 -10.263 0.546 -0.785 -1.379 4.971 0.945 -6.517 -1
 2.830 5.288 2.452 2.067 -7.073 -4.866 0.739 -6.474 5.704 5.364 -1
 -7.967 -2.479 -3.869 3.800 -4.500 -6.947 0.394 6.505 5.023 -0.365 -1
 -3.186 -5.401 -5.584 8.341 0.273 5.109 -3.846 3.769 3.690 -8.670 -1
 3.042 -5.875 4.841 2.752 -0.467 -1.516 -4.943 -1.005 -9.157 -6.150 +1
 0.539 -4.784 5.733 4.097 0.145 -1.556 -2.958 -1.512 -7.560 -4.535 -1
 4.625 5.233 -8.120 -9.934 0.489 -0.455 -1.659 3.412 1.378 -5.683 +1
 -8.733 -1.835 -1.650 4.976 -6.945 -4.674 2.375 4.609 5.639 -2.290 +1
 -0.466 6.559 8.754 -0.231 7.224 2.998 6.898 -3.430 8.565 -1.060 -1
 -0.865 5.144 8.207 1.192 6.084 1.155 5.331 -3.126 9.157 -3.207 +1
 -0.022 5.730 8.387 1.255 7.384 1.017 4.400 -2.846 10.586 -3.489 +1
 5.439 6.092 -7.100 -10.325 3.498 0.833 -0.281 3.430 1.834 -7.245 -1
 -7.569 0.194 -10.366 6.283 2.071 -1.023 -6.174 8.408 -4.831 -1.185 +1
 -1.750 0.687 -5.114 -4.529 8.394 0.770 -4.963 4.571 -0.727 -7.298 +1
 4.597 5.546 -8.520 -9.138 2.789 -0.273 0.360 4.965 2.472 -5.244 +1
 -8.323 0.669 -11.349 2.705 1.221 -2.074 -6.373 8.807 -3.238 -1.817 +1
 -2.184 5.352 8.065 3.459 6.565 0.444 7.074 -4.236 9.396 -2.711 +1
 3.767 3.291 -0.242 3.792 -6.161 -3.967 -0.817 -6.280 4.807 5.923 -1
 4.795 3.925 6.631 -5.293 -5.935 7.521 -3.511 -3.955 3.555 -10.096 +1
 -9.241 -0.362 -2.991 4.013 -8.989 -6.874 3.217 4.960 5.205 -1.888 -1
 0.429 4.442 8.563 0.293 6.011 0.603 5.592 -2.659 10.290 -3.131 +1
 3.476 5.109 -1.095 2.931 -6.582 -6.347 -0.097 -6.013 4.376 5.678 +1
 2.144 5.270 1.413 1.263 -6.007 -6.181 0.071 -6.618 5.838 6.503 -1
 3.277 6.351 -0.028 3.541 -8.034 -8.531 -2.265 -6.717 6.439 6.543 -1
 5.013 5.591 4.512 -5.542 -5.802 5.731 -4.263 -2.472 2.052 -9.905 -1
 -2.232 0.579 -5.879 -4.579 7.947 -2.397 -3.095 3.271 -3.134 -8.320 +1
 -2.758 -0.066 -5.145 -5.348 9.777 -1.301 -3.477 2.773 -0.874 -8.199 -1
 -5.129 0.227 1.746 8.025 5.438 -1.946 1.220 -6.180 0.906 -8.899 +1
 4.198 5.374 4.346 -7.673 -5.763 8.559 -3.556 -1.363 2.789 -7.626 +1
 -9.323 0.107 -10.142 4.542 2.629 -1.358 -8.702 8.454 -4.786 -0.555 +1
 2.362 -4.501 5.237 3.684 -1.139 -1.001 -2.275 -1.158 -8.785 -5.817 +1
 -0.764 6.681 9.425 -0.636 6.870 2.624 6.030 -2.238 12.248 -2.721 +1
 2.923 3.025 1.335 3.820 -6.625 -5.580 -4.995 -7.714 6.252 5.988 +1
 0.693 -5.281 5.864 2.641 -1.042 -0.757 -3.794 -1.036 -9.183 -5.905 +1
 -5.274 1.798 1.497 8.571 4.555 -4.900 1.830 -5.855 -0.732 -6.855 +1
 1.733 -5.583 6.956 2.121 -1.803 -0.135 -5.146 -1.563 -8.930 -7.657 +1
 -1.927 7.339 9.159 3.224 6.826 0.894 7.225 -1.962 9.118 -2.038 +1
 5.760 5.009 -8.217 -9.673 4.005 -0.549 -0.374 5.807 1.055 -6.332 +1
 -0.705 1.045 -6.571 -6.344 9.610 -0.464 -4.253 3.818 -0.502 -7.687 -1
 -8.293 -0.930 -0.633 5.220 -8.254 -3.769 0.946 6.666 4.577 -1.415 +1
 -1.523 -0.312 -5.636 -6.122 7.870 -0.527 -4.586 4.968 1.003 -5.981 -1
 4.249 5.291 -6.698 -10.248 1.897 -0.164 1.712 2.982 0.539 -8.260 +1
 -2.006 6.121 8.103 2.193 5.494 2.630 5.953 -3.511 9.145 -3.904 +1
 4.413 4.445 -0.586 0.890 -7.339 -6.237 -1.696 -7.711 6.161 7.545 -1
 -3.560 -5.024 -4.258 8.596 0.966 5.184 -2.894 2.502 2.604 -10.258 +1
 -2.474 2.824 -5.808 -6.550 6.573 0.008 -3.746 5.479 0.330 -7.359 +1
 -7.859 -1.596 1.010 5.621 -7.566 -4.637 2.103 6.376 4.889 1.402 +1
 -4.651 2.260 1.462 8.053 5.430 -1.623 -0.716 -8.179 1.228 -8.143 +1
 -0.783 6.127 4.604 2.568 6.617 1.704 6.001 -2.683 10.872 -3.133 -1
 2.678 2.955 0.344 0.503 -6.516 -7.583 -0.207 -6.987 6.295 7.872 -1
 -2.509 1.906 -6.302 -5.880 9.403 -1.257 -3.508 3.211 -0.220 -7.552 -1
 -1.896 6.234 8.849 2.563 6.990 1.841 5.651 -3.253 11.076 -0.986 +1
 -9.713 -0.420 -10.105 6.329 3.220 -1.063 -6.538 7.911 -3.845 -1.739 +1
 -0.415 7.472 7.034 2.210 6.565 1.928 6.684 -1.903 11.166 -3.272 -1
 -7.142 -5.750 -5.846 7.481 1.999 4.381 -3.730 3.105 2.398 -10.237 +1
 1.391 -5.256 6.731 2.081 -1.669 -0.324 -4.756 -1.295 -8.806 -5.846 -1
 1.753 5.326 1.933 1.902 -7.083 -4.438 -1.877 -7.107 4.623 6.101 -1
 -2.151 -6.875 -4.433 8.770 1.118 4.888 -3.571 3.241 2.007 -7.799 +1
 -2.014 5.710 9.246 3.850 7.204 0.287 6.447 -2.878 8.890 -0.307 +1
 -7.782 0.347 -8.807 4.387 -0.647 -1.965 -8.834 8.420 -4.990 -0.948 -1
 7.588 4.540 -6.787 -9.729 2.953 -0.209 1.813 3.606 1.747 -6.130 -1
 7.142 4.726 -7.765 -10.490 1.607 0.368 -0.526 3.837 2.788 -8.127 +1
 2.056 5.547 0.015 2.604 -6.097 -5.719 -0.314 -6.381 6.328 5.141 -1
 8.677 6.093 4.703 -5.326 -4.800 7.339 -4.149 -1.857 2.699 -10.233 +1
 -3.324 1.317 1.473 7.126 5.022 -2.593 0.303 -7.187 0.808 -7.879 -1
 -3.158 -7.521 -3.963 6.835 1.673 3.166 -3.805 4.292 1.042 -10.653 +1
 7.925 6.245 5.960 -6.178 -5.902 11.287 -4.209 -2.372 3.589 -10.645 -1
 -3.443 2.630 0.515 7.553 4.519 -2.748 2.332 -7.029 0.098 -8.239 -1
 -4.718 -6.824 -4.942 7.214 1.462 5.154 -4.228 3.367 -0.011 -9.100 -1
 7.080 5.742 3.429 -5.993 -3.535 8.239 -2.792 0.359 2.361 -8.536 +1
 -0.852 -7.071 -4.359 7.536 1.957 2.280 -3.760 2.801 2.809 -9.580 +1
 -1.532 -0.192 -6.591 -6.911 7.075 0.778 -4.093 3.748 0.616 -7.632 +1
 -6.712 -7.735 -4.815 6.398 0.294 1.512 -3.349 4.214 2.039 -10.836 +1
 8.033 5.119 4.766 -6.732 -4.829 9.764 -1.482 -0.846 3.586 -10.025 +1
 1.706 -5.624 8.557 3.066 -1.179 -0.761 -3.236 0.002 -9.547 -7.327 -1
 -3.463 0.585 1.924 8.009 4.792 -0.508 1.448 -8.160 0.340 -6.830 -1
 -2.598 -6.845 -3.476 7.869 0.287 4.306 -4.058 3.922 1.101 -10.293 -1
 -3.475 2.028 2.009 7.495 4.762 -2.689 1.586 -6.900 -1.646 -7.905 +1
 -8.255 0.091 -9.486 3.446 -0.143 -0.807 -5.925 7.493 -5.908 -1.790 +1
 -6.767 0.758 -8.370 4.203 0.615 -1.988 -7.116 7.437 -4.305 -0.520 -1
 -3.681 0.250 -7.871 -4.880 7.221 -0.020 -5.079 4.578 -2.222 -8.052 -1
 -0.749 6.243 6.971 2.826 6.998 2.803 7.310 -3.696 9.884 -3.274 +1
 -0.829 6.678 8.453 -1.518 6.792 1.431 5.221 -2.182 9.329 -1.503 -1
 1.177 -5.613 7.038 3.492 0.268 1.377 -2.086 -0.543 -9.640 -5.498 +1
 -7.674 -1.412 -1.973 5.062 -5.179 -4.284 1.183 6.459 4.909 -1.777 +1
 -0.315 6.642 8.127 -1.441 5.698 0.477 5.759 -4.455 9.716 -2.348 +1
 3.525 4.083 1.552 2.874 -8.319 -4.160 -0.411 -7.347 6.096 5.876 -1
 -5.714 -6.678 -3.286 7.395 2.147 4.717 -3.539 3.234 1.220 -9.735 -1
 -1.762 5.602 7.446 -0.114 6.699 0.313 4.415 -2.354 10.878 -3.609 +1
 -4.299 0.706 3.162 8.094 4.145 -0.751 0.870 -6.757 -1.607 -9.485 -1
 3.211 3.371 0.458 2.179 -8.394 -5.114 -1.232 -5.990 6.589 5.609 -1
 -8.707 -1.624 -2.606 4.438 -7.559 -3.912 1.046 6.056 4.617 -0.180 +1
 5.726 4.774 -8.386 -10.067 0.897 0.524 2.056 5.007 1.272 -6.774 -1
 -0.832 6.785 10.273 1.464 6.606 0.518 4.346 -3.885 10.469 -1.879 -1
 -3.869 -6.875 -6.205 6.679 1.487 4.298 -4.438 2.890 1.197 -9.380 +1
 -2.399 0.387 -5.276 -4.611 7.636 0.035 -4.991 3.487 0.088 -6.565 +1
 -2.819 1.300 -1.810 8.040 5.078 -1.623 0.179 -8.269 -1.627 -7.077 -1
 -6.007 1.477 -0.287 8.175 4.708 -0.726 2.102 -7.566 0.579 -7.598 -1
 -9.166 -0.679 -9.957 7.168 1.583 -2.132 -7.852 8.350 -5.006 -2.450 +1
 1.257 6.908 2.454 4.031 -6.557 -5.672 -2.441 -6.631 6.570 7.011 -1
 -6.422 2.107 3.821 7.421 5.143 -1.129 2.439 -7.326 0.459 -8.605 -1
 -6.344 -6.089 -4.315 6.933 1.881 3.235 -3.803 3.599 1.854 -9.430 +1
 7.792 6.501 -9.372 -10.504 3.557 0.352 0.278 2.841 3.901 -6.192 -1
 -3.973 -9.911 -4.569 6.718 0.066 4.383 -3.652 3.386 2.113 -9.294 +1
 2.416 4.027 -1.025 3.061 -7.181 -4.562 0.498 -6.607 5.378 5.695 +1
 7.394 6.001 5.042 -5.549 -4.211 6.551 -3.708 -1.360 4.204 -9.432 +1
 6.629 5.908 -6.680 -9.916 3.525 0.138 1.608 4.875 1.332 -7.695 +1
 -5.905 2.701 1.233 8.132 4.873 -2.032 0.524 -6.642 -1.207 -8.545 -1
 0.609 -3.847 6.607 1.102 -0.363 -1.234 -3.521 -0.791 -9.061 -6.059 -1
 -4.691 -7.628 -3.542 7.226 1.089 4.458 -4.125 3.101 1.894 -8.601 -1
 -8.023 -0.901 0.054 3.700 -6.796 -6.696 0.442 5.998 4.674 -0.615 +1
 5.572 5.276 -6.537 -9.661 2.055 1.137 1.919 3.106 2.731 -5.978 +1
 -6.367 0.159 -10.008 5.421 2.090 -1.276 -7.927 8.343 -5.579 -1.032 +1
 -6.378 1.759 0.715 7.491 4.259 -3.111 2.806 -7.839 -1.088 -9.439 +1
 3.967 -1.019 2.133 5.792 -6.929 -5.928 -0.268 -6.795 5.724 4.650 -1
 8.263 5.104 5.745 -5.320 -4.966 10.428 -3.132 -3.360 2.047 -9.205 +1
 -5.820 0.467 -10.767 2.496 -0.751 -2.411 -5.743 8.046 -5.629 1.240 +1
 6.431 4.807 -7.295 -9.106 0.996 0.192 1.160 3.628 1.927 -5.878 +1
 -4.129 -6.545 -4.528 7.976 1.510 3.924 -4.761 3.784 2.046 -10.982 +1
 3.543 4.565 1.778 2.643 -6.222 -4.868 -0.768 -6.073 6.415 6.195 -1
 -6.517 -4.983 -4.072 7.783 -0.166 3.811 -3.516 2.891 4.508 -8.140 -1
 1.439 3.638 -0.287 2.853 -7.761 -6.776 -1.240 -6.376 5.773 6.349 +1
 5.462 4.157 -8.129 -10.474 2.366 -0.722 0.657 3.097 3.652 -3.534 +1
 -4.106 -7.816 -5.455 6.949 0.561 2.738 -4.009 3.975 3.155 -8.936 +1
 -7.175 0.157 -10.808 3.818 0.389 -1.515 -7.039 8.807 -4.465 -0.701 -1
 -6.079 -7.477 -0.727 7.754 2.665 4.761 -3.968 3.146 4.109 -9.934 +1
 6.656 5.903 4.012 -4.883 -5.636 7.255 -2.273 -1.523 2.834 -10.313 -1
